date,hour,강남구,강동구,강북구,강서구,관악구,광진구,구로구,금천구,노원구,도봉구,동대문구,동작구,마포구,서대문구,서초구,성동구,성북구,송파구,양천구,영등포구,용산구,은평구,종로구,중구,중랑구
15,15,36288,6795,11371,28669,13432,18195,10972,21950,18265,16864,16815,28405,24182,21899,46068,14402,10584,20511,14062,36428,16506,11081,18342,29554,17203
15,16,42250,12520,7847,24437,19759,19283,5552,19437,26989,11446,14046,25242,13182,18614,41682,16832,11520,21304,13179,17221,20165,14358,14619,31559,16371
15,17,37812,6066,11228,19301,21499,11499,5654,24777,14883,10399,19388,23279,19562,19336,36730,12819,17605,22672,12943,22996,13563,7481,25490,23033,19014
15,18,34729,8533,17657,22266,17218,16923,11018,16688,20598,22338,12076,27088,21022,20860,52464,7762,13278,32388,10211,23118,15588,11033,10935,11517,19996
15,19,44164,6081,19665,16732,18202,18581,11889,22643,18403,16076,25959,24262,22452,15335,43979,13104,15800,19298,15426,22085,19769,12017,17163,23786,19343
15,20,38787,8644,9321,32925,15673,12967,4477,17621,13539,9769,13847,18509,11909,16247,36821,14644,10205,17379,15749,32365,12981,14266,17731,21952,17589
15,21,27776,6836,17864,29312,17618,17960,8376,19903,18056,13488,15233,19699,28541,20151,28338,11440,18229,26714,15342,25996,13059,11283,17981,22745,13923
15,22,34061,9536,17283,22994,21216,10062,16205,20269,16234,11291,17207,16572,25935,19927,24625,9211,15951,29827,13526,24592,20170,9912,14609,12527,20264
15,23,27917,8868,6395,24632,15601,11303,6881,15622,15076,6471,15622,10822,14520,14950,34781,12211,10041,20131,13107,17015,15756,6879,18222,18887,15664
16,0,17368,2947,11885,10951,5199,5066,6180,6558,14591,9189,7790,3319,5584,4912,10758,4197,12673,27346,1319,4905,7424,4637,5007,4431,5959
16,1,11897,1651,8152,3078,4245,8193,1129,1451,7311,8012,3683,3003,6053,1626,4720,3890,4518,7738,3327,7458,10691,1303,2094,1881,2323
16,2,8689,1055,6872,2526,5286,1410,2086,3590,7008,6332,4199,1595,5551,3184,7496,4178,6710,3556,0,3963,3768,2749,6671,2616,3756
16,3,12931,2853,5165,2648,4396,1837,1332,3118,8492,3501,4172,4324,5108,2558,5435,3475,4904,9266,762,3453,4277,2414,4902,2159,422
16,4,6975,2774,4211,12427,1885,1653,2704,764,9564,3176,5627,5392,3364,1864,7169,2550,2429,11120,4843,5317,7733,2041,1131,2133,6367
16,5,8548,1675,8386,11633,3608,3227,3755,2724,11570,18681,12331,1539,10029,11513,9892,4230,8459,12002,11786,10122,12200,7650,8420,6956,3191
16,6,19063,8121,8225,19957,10562,11979,5603,8966,13786,21242,11997,4951,10907,24678,16770,3486,10022,24246,16356,8982,13629,10630,13265,18265,12977
16,7,26904,5777,7318,10897,11078,11396,8447,9477,21274,18423,17744,7259,15147,17638,26926,5016,17821,39955,10500,14464,14219,11424,10577,13578,19442
16,8,28839,9748,7765,19536,10330,7352,9041,12429,18977,15508,11956,3026,18305,23772,38840,3200,13645,27429,15152,12733,13684,12759,15956,12679,9875
16,9,17915,12280,5550,15780,19315,7375,10127,6694,9093,16364,10290,4513,15495,16858,24914,4911,13482,21386,17618,14264,14585,11680,11446,17152,9181
16,10,20225,9798,8627,20557,12624,7584,12608,7523,7798,15250,11227,8622,10619,22589,38940,2592,7468,18360,16952,10820,15066,12638,11521,16171,10850
16,11,19893,7420,4763,19055,12576,9740,7859,8069,11040,15976,6924,12184,9608,17888,33254,2353,8694,48638,18234,17024,13487,13925,8233,11784,10710
16,12,23620,9653,10192,13206,14390,12191,11710,5818,11236,17929,9374,10486,7214,15829,29735,7042,11031,31326,21717,14976,15290,12253,16194,16904,9271
16,13,35022,7350,13251,22307,18680,9108,6349,7997,15257,18519,12478,6845,16638,22354,38101,4801,12548,26585,17179,12485,12116,17956,14437,14292,12118
16,14,25313,8112,19005,19044,13515,5392,6840,6305,15620,17646,10364,7884,15656,20264,36714,3118,19227,28942,17517,11625,18090,11871,14033,20656,8901
16,15,23846,4993,11270,15066,15090,5222,6471,8487,14859,12194,11410,3054,9385,17209,33947,4441,12147,30559,10354,6028,16247,13291,12572,18449,14088
16,16,28310,13682,13258,23028,14656,12940,8655,5202,14247,16560,10871,4548,13687,21427,27697,8677,9984,37926,8083,8898,13372,13984,9732,15150,12603
16,17,23413,4594,14666,17176,7123,10400,10085,8810,19413,10118,20534,6064,19640,16762,36865,8267,11188,28047,13683,13977,13459,16534,12812,13362,16110
16,18,21502,13460,6634,18920,10273,7576,6469,8587,11994,9039,11675,6772,17552,23095,49753,2598,6127,25392,13988,5706,19179,15153,12530,18332,12181
16,19,27348,4193,10496,16731,12474,11629,8054,7552,9853,8598,9899,7627,19879,15621,42355,7568,11662,32462,13299,12296,14437,15738,9998,13742,11658
16,20,28245,9329,13285,20023,10917,12705,7901,5240,9950,11778,13525,8924,13683,18223,31273,3772,13519,29144,9847,12945,11302,14313,11909,16225,16178
16,21,29741,6147,12261,18804,7083,7701,9149,8700,18667,8445,16723,6347,10107,13158,34442,3286,13897,29623,8821,14319,12896,14704,11904,10811,12938
16,22,24550,6651,9548,14665,6764,7457,6887,8552,22420,9141,10582,4347,15048,21573,27308,6174,13375,24923,9322,12121,14596,10949,9116,16798,13997
16,23,23964,4273,12606,14548,9852,5422,6416,5029,11126,9656,11106,5504,10671,15351,22588,6775,11230,23155,6901,8582,10488,8975,7594,10601,8665
17,0,14832,3840,5977,6466,883,4935,7542,335,18013,9724,7906,3139,4778,4074,8581,3391,14219,11043,5089,4132,3969,1478,4816,2254,11548
17,1,3389,792,4321,1143,3680,1866,1906,2508,7114,4408,3438,1167,2519,2035,8867,3175,7220,9592,601,2887,3273,1236,5913,2272,7899
17,2,6396,827,1836,1946,2767,504,2081,3059,4529,1151,4424,2647,6625,1743,3317,2169,4411,5958,1302,3883,6180,1023,4697,2444,4732
17,3,2206,2132,4869,2413,1561,4885,477,3382,3027,4247,2606,191,4134,1192,3376,819,5203,7783,593,1584,1009,0,5612,4712,673
17,4,10522,334,11744,2171,3899,1862,2540,890,3311,5159,5196,4338,6582,1618,10373,3187,6782,13283,4793,1381,1616,94,3519,7369,3873
17,5,27940,1222,9944,14994,3170,4550,5358,1151,11255,11362,15924,4962,9630,10063,20748,5293,21157,12839,10158,17827,13259,4256,6065,9625,13810
17,6,17124,6896,28848,28428,9364,9522,9429,3881,18455,26249,23982,11122,17434,25392,40359,9963,34536,18526,14331,26180,18582,9813,26337,21058,10652
17,7,46504,8593,25090,35638,13059,14563,10702,5928,20798,19354,29979,10196,26259,30930,54487,10041,33539,43557,30539,38776,16939,13479,36615,14845,19966
17,8,45327,4389,25220,27532,19227,12685,7253,3188,18469,20737,28332,17164,24258,29598,58724,13429,40977,50262,18664,37343,30535,8417,28804,24788,15430
17,9,42793,2740,19952,35263,18678,9166,17298,2488,14363,24186,31489,11431,21329,24832,62872,15589,33429,41833,21907,36490,41235,14623,19808,32049,19917
17,10,45682,3333,26121,30733,12492,18872,12009,7308,14375,26578,29184,11699,24932,31268,50409,5064,34922,36203,20336,34621,21720,13230,20531,20353,5931
17,11,43101,6073,21877,28401,13440,19186,7993,4162,14278,24130,21210,10251,23250,35330,47899,3543,32419,40628,13811,32424,23356,11594,20420,15649,9468
17,12,50634,6635,25314,24007,10068,9033,14897,4824,17835,23277,25168,7008,15705,24908,55121,7445,24573,32195,14922,26470,22216,6790,21890,17219,17613
17,13,39368,1620,28940,20989,16033,10588,9518,3719,16045,17058,28300,11421,18400,19849,53078,8584,34230,25406,6114,22815,26390,14377,23643,18356,12644
17,14,41037,5346,26268,28350,14359,8084,18002,6982,18084,16267,19552,12929,17356,30427,50611,10099,34514,33492,16621,26839,23141,11414,25334,17993,13090
17,15,39499,3232,15806,32619,14426,15107,13424,5573,18772,22258,29498,9179,22407,35333,34527,12963,24600,31480,17271,30728,20490,10350,25476,18580,11940
17,16,32113,6840,14254,25232,16129,16298,12385,3369,23069,22385,19557,10989,26390,33341,37103,7780,30409,32689,17281,32932,20012,10692,26612,20812,18455
17,17,41320,6623,14190,24909,25621,14896,9660,6888,25816,19447,28383,13843,14183,25607,60898,7896,25726,32465,23880,21333,16764,6511,18419,12431,14835
17,18,39371,4554,17795,28529,20188,12651,11745,5996,23733,12835,22697,8974,18170,28879,57088,10432,27277,24401,19312,21768,17248,9530,22075,22687,11353
17,19,45485,4323,18227,14458,6799,16650,9514,3375,17855,19233,13876,10384,24921,22475,46433,8408,25346,32328,20626,23593,23329,10185,22185,17432,9111
17,20,39505,7126,14689,21466,15718,15630,11009,3547,20876,16704,19565,9375,19594,21749,49345,12069,30276,40060,14693,24082,15316,11202,19498,14081,13167
17,21,41275,4695,17482,18822,22389,11386,12675,9870,22486,13917,21204,6162,13068,21726,45541,10159,27410,40204,13234,22374,15971,4589,17143,16967,12579
17,22,38843,4971,20195,12805,11060,10495,9730,9601,19625,13433,16738,7525,18679,19051,49849,9201,24006,25978,12069,22735,16827,10015,20348,20063,10181
17,23,28409,3683,6324,7725,7662,6076,9783,6010,14449,12896,14663,6303,18508,22064,26359,11354,20140,21371,12102,17871,15260,8996,13940,18165,11632
18,0,19685,3578,9815,12784,2292,6427,5737,11101,5593,3649,6492,5060,10704,7309,12010,1531,8049,15183,9207,10285,1775,7301,3388,2468,7346
18,1,7947,263,1965,3380,241,3053,2415,4369,2709,977,5889,1658,6009,3059,8688,1462,5335,9877,3353,7071,2254,151,2250,1371,5536
18,2,7250,94,4010,2354,2199,1738,4952,6516,4315,285,4235,1211,4248,536,10665,2159,2378,72,1428,1876,6304,1374,1105,2020,1571
18,3,7475,276,5422,757,4506,992,1658,7537,3484,2366,557,335,6797,4467,7919,380,4807,3019,1448,2908,2155,136,221,10425,228
18,4,9499,2294,6515,8777,9100,1860,4498,4575,3009,2334,4005,2157,5035,4730,14340,2816,6517,9701,4017,5349,3354,1427,2415,4354,6675
18,5,20925,9657,12173,19765,10848,5874,12252,9245,12599,8155,12722,6129,15303,14504,20220,7867,19036,14240,15955,15042,13654,9198,8133,10889,12089
18,6,42165,10796,12392,24517,25263,9588,14526,11643,23643,12174,21735,13305,19299,22329,40481,14113,28334,38870,23473,28820,20832,11668,12367,14607,15263
18,7,52187,15933,12583,27958,24080,8052,20329,9725,27241,11273,21323,16137,30804,26834,56156,14883,28544,30324,26436,31536,16738,13858,24235,20321,21393
18,8,58706,12856,15301,23181,23648,14021,20927,18523,27341,17900,24950,12721,35358,29690,66673,24306,36050,34191,21840,26881,22739,18228,18953,22796,18730
18,9,54969,14092,16537,21825,33102,22273,18263,18729,20653,17776,25212,19661,27643,25643,45960,25268,22627,47769,12063,49796,13060,11563,20670,13964,13286
18,10,36507,15998,14806,20268,35311,12100,6754,12304,16846,20174,16698,15037,26089,28491,54184,14064,23309,32533,16204,19622,16563,14582,21807,16285,11201
18,11,43174,11821,19059,22152,14715,9708,8156,10162,21750,13109,18192,7011,25655,23812,45682,20237,31158,35209,18485,21674,8608,13310,20946,11501,16103
18,12,52682,10303,14320,31812,15342,10311,13980,10134,21928,11345,22922,10864,30421,27044,53654,14377,21816,23382,14355,31372,23201,12511,22402,16532,16919
18,13,51114,12548,17535,22868,34574,22480,10558,8822,23178,12760,24000,18850,20461,30089,47347,22716,27416,33267,16740,32081,20172,14422,24572,30659,12446
18,14,42022,8836,27472,25107,22903,16219,14297,13036,27786,18370,18641,9318,23284,23033,58012,17086,26002,38042,29386,22121,18846,10950,21687,20051,14471
18,15,49339,14458,20932,26444,15853,16307,13345,9196,32672,17408,18184,9812,30029,29589,49035,16163,36676,33000,27680,27434,14537,6143,26333,19267,15194
18,16,43560,13251,28947,26560,32213,11131,17625,9335,14839,12187,23859,15017,33275,17948,48013,21108,22339,32337,29371,26541,17273,9755,25487,36996,14154
18,17,40383,13618,28200,24613,28463,13053,15596,15151,17289,13585,18316,11635,27358,20494,56546,27135,22320,26434,28617,28275,23171,6809,18930,23992,15179
18,18,32421,12029,22179,28006,18527,11088,17571,18687,25197,18228,26722,13432,25789,31814,57437,20043,30739,34592,24670,32695,13687,10115,24546,18208,14260
18,19,44651,10343,27053,28665,25148,16654,23971,10819,18260,15625,19342,9849,28986,15306,59148,18381,32143,38618,27333,34410,15727,4322,24721,14244,13808
18,20,38604,15852,24443,23049,28850,18294,13811,8836,20640,11581,20647,17786,28996,17720,49644,15695,19521,41874,27024,25250,22054,12289,18455,17793,14272
18,21,37761,13991,16840,26931,25276,13087,13143,13743,15019,10312,23115,14341,26962,23256,51121,16417,23565,30274,24098,27317,11718,9334,20884,21661,10686
18,22,49554,7625,23408,34587,19957,11042,13331,11264,18918,13756,16715,15075,24848,18689,51685,10193,19749,39223,22289,21735,10829,7833,11200,11294,12052
18,23,24688,11109,16612,18243,18731,6673,9346,6555,23010,10122,14528,13982,19231,16236,31797,5909,20647,25177,9950,27812,8501,9434,16046,8720,13849
19,0,21012,1682,7539,5521,445,4554,5277,3099,10643,7452,4323,3552,8742,8269,13394,10288,8733,10312,3553,12302,7659,6495,3673,7658,12463
19,1,9294,1689,455,3520,2354,2213,2774,2268,6865,1842,5129,3508,4790,1940,10944,2982,4733,2809,2847,12841,4488,2791,2188,9178,3996
19,2,6736,759,5305,1702,4821,6394,1635,1920,7228,1970,4202,2301,2061,309,6327,3636,2905,2343,1858,8515,6061,747,2818,8001,4598
19,3,6947,1443,7715,1839,5652,3159,2418,3961,7465,3996,5286,947,764,230,5493,3334,5144,1494,1995,1934,881,1067,2445,8425,2817
19,4,7735,2964,14477,10017,4423,4452,2534,3375,7412,10826,8756,1250,6236,1378,12272,2584,11508,5907,4292,4497,5760,124,2156,4395,7098
19,5,16021,4278,21854,11656,4663,10332,10323,4991,8518,4550,15895,7293,16896,3891,18715,7380,23198,10910,10448,12817,5413,5722,15558,8270,14005
19,6,18336,4578,12116,26701,14530,10600,16420,7323,13354,12026,26736,10273,35967,13470,39403,15888,21506,32618,15358,24194,14821,7944,19433,14656,32230
19,7,35053,11680,26216,30191,15005,10785,13528,11600,23731,10902,24417,12412,30982,10099,51925,12111,29227,39282,18539,33874,21208,9392,25339,17535,31184
19,8,33464,9329,31288,37696,16603,14825,12719,14768,17282,16894,29519,10879,38113,20024,36206,20354,25461,42824,16929,35188,21856,13275,38264,25514,29330
19,9,49933,6932,27510,25900,16147,12445,19552,19627,20981,16648,22042,13479,32609,17041,54004,17650,29410,28487,25976,34776,22848,11620,27171,31019,27123
19,10,28373,3702,27480,20584,17884,17912,11044,12492,18542,18371,19625,11205,26060,16793,34499,14767,24665,30921,15009,27034,11999,9277,29786,31707,34907
19,11,40656,3790,27119,20584,14857,10830,16735,14699,15600,14399,16304,7716,25548,21522,35027,13885,22892,28655,12152,26298,12084,17506,33440,23203,23417
19,12,42881,3502,25411,24571,22385,10221,13498,10790,20166,16184,18587,14381,39378,11821,41351,10158,24604,38287,17683,36748,21786,13936,25240,21052,23147
19,13,37876,4065,27818,30624,16632,10565,18393,13490,21452,17220,22952,3895,38231,24001,44715,13342,26734,41936,12517,27362,14989,14858,39249,31517,28035
19,14,43286,4838,22241,37828,12198,14456,14686,8252,29865,18283,30224,10274,31630,22502,46939,12979,25427,45192,13548,28238,21427,15413,32400,22282,31393
19,15,51419,4121,26370,34977,14420,25187,19109,14507,19879,14702,24688,11383,24311,15961,53348,16164,29895,40296,20603,40179,14636,11852,35790,24835,26877
19,16,58147,5988,25583,40426,12156,24280,15612,12087,18906,18621,16930,9776,29710,18816,32588,14882,22492,43097,16726,23873,19285,15867,29528,19319,25703
19,17,42876,6318,19846,38472,11255,15324,18765,13275,25721,15559,23538,10674,20433,14191,41464,12019,25591,35961,11966,26435,24340,12134,43159,25075,30402
19,18,35525,11225,26670,39433,10726,16649,6868,13574,12346,12754,25564,8187,25909,22631,49320,7406,28724,41008,18745,25076,16906,15319,37681,16054,35010
19,19,35241,11854,17791,24672,4524,16672,13189,13418,17304,7621,20181,3128,33216,21637,34993,8183,24125,31618,22853,31287,22021,18105,28794,14647,31558
19,20,39134,9006,20231,34361,7868,16470,11352,11244,17779,14096,15859,13823,37163,20946,54400,5472,27985,38550,15099,22421,16679,17304,39926,23500,28351
19,21,39919,6556,22114,26591,9128,15973,13008,14326,17918,8012,18113,7000,22134,20398,54434,15048,33464,39512,13019,20083,21597,18480,41719,19063,28368
19,22,35925,5394,21915,30090,5839,8878,9349,9224,18492,14948,28833,4907,29417,19515,36643,14624,34698,34893,12576,26051,23762,16400,28159,23822,24555
19,23,29954,4178,18910,21829,3250,8421,7246,12900,12480,8597,12287,5600,28398,15403,26678,8482,24394,32681,14594,21697,12975,15492,25495,14487,27384
20,0,15774,1073,5718,25068,4115,7440,7438,4081,5798,3474,7883,6553,13149,9493,15659,5428,8565,11801,15933,16737,6586,6904,7689,4447,10322
20,1,9838,1064,4643,13741,1667,2558,2717,1926,3535,1781,9935,2058,11605,4836,6189,3910,6863,6568,6912,5868,6697,4690,9564,9315,5255
20,2,10973,478,4412,8815,3167,4095,4815,673,7058,5321,6600,4059,5589,4869,10233,3431,3164,3485,6191,10743,3560,1259,8973,3158,3688
20,3,12460,282,4672,8430,549,6937,4844,2428,7730,4805,8987,1855,1025,2159,5244,6033,4073,4628,6820,10967,4881,0,6917,1264,7257
20,4,9680,2485,7071,15483,3870,3158,2911,7076,13876,9774,9596,2186,3293,5374,7246,3493,10663,6661,8030,5146,1811,1989,5587,3144,10510
20,5,17057,3743,15470,19344,13402,6903,14465,8756,19557,8848,12442,12023,7103,9332,22374,11800,21836,18805,13046,27460,10157,7055,18281,10013,11494
20,6,43293,6657,17198,27600,17612,5228,21056,15242,31712,12543,16132,15158,20704,17799,49332,11583,20276,22739,31567,44426,12134,16378,25904,15309,17269
20,7,53541,5524,19798,42290,19857,11264,23826,11978,28899,22430,30208,18588,30853,20382,56814,17347,24843,31762,31680,53442,18960,11990,26352,15352,16936
20,8,48616,9635,14710,36093,24741,14853,29024,18283,36838,15237,20363,27309,34586,22381,58804,9161,33969,39923,15651,62998,21550,20039,32055,23500,15545
20,9,42011,10114,16673,36945,24422,15623,27859,16940,38871,15541,22002,19084,38729,26475,52320,17080,44478,27476,24729,49366,22184,16157,35341,27293,13555
20,10,45518,6806,15774,34125,15403,16631,23063,16310,30264,11296,22997,14200,38766,20071,58355,17719,35806,30004,20555,50518,20462,16841,37273,23989,29256
20,11,47523,3427,17804,35246,12775,19500,24056,19223,17666,12384,16910,10581,29676,23276,48991,13158,21394,40197,12908,44380,22974,12023,36272,25829,14957
20,12,39378,3157,13163,31243,16832,16257,24798,13953,22633,8743,21615,12460,31432,21907,39813,20185,20938,37903,20676,40031,14989,13291,30423,24798,13833
20,13,31689,3212,22201,25295,27361,16100,22948,18135,29047,16026,23462,15601,24151,18378,36254,10459,31099,17284,30207,51553,17662,10619,27316,24402,9635
20,14,32096,2278,10592,33153,24658,10207,20786,17676,33452,11231,28263,10931,28413,14021,41529,10469,28336,27507,24816,38071,17309,13940,25416,25429,14118
20,15,37544,5698,14969,47267,18999,11158,27363,22858,27447,19610,26865,13230,37640,21455,60216,18104,23450,15593,30234,44607,18064,11486,19417,22754,14946
20,16,36994,4290,15866,38446,11535,8419,13332,13045,26367,14857,20974,15220,36170,19188,52072,21375,25369,26631,34797,43808,26768,10096,31056,25870,21792
20,17,39549,3245,17882,35723,14812,20714,23647,14803,22054,17927,30250,14123,27114,13459,40247,12959,31295,27244,21825,48142,14754,8650,17339,26675,19793
20,18,38160,924,15935,43250,17720,15359,17344,21248,20483,11708,24293,13699,28768,17986,48463,23851,29190,34037,19920,39814,12990,8074,14814,22417,16305
20,19,25561,3629,15814,42005,25223,11965,22965,23555,24450,26695,24937,17153,39684,14153,57505,11580,27520,23735,19816,43955,12874,11080,23467,32283,8212
20,20,34503,1729,12520,40654,30136,12788,16661,24383,26660,14950,25340,22650,31371,26155,49194,11591,23837,25551,16884,47673,19744,15578,18283,26171,16708
20,21,33322,1987,14402,43348,18654,11352,18661,23823,32618,15888,18417,14316,27527,9663,52267,10841,22604,36267,24602,37471,16901,12283,14987,21245,16023
20,22,28422,1855,14596,42529,23928,10243,17105,19088,25464,9066,26318,13130,32278,16245,39586,18871,29021,28322,23116,47556,11842,8280,8379,13460,13829
20,23,33611,2372,8958,23391,13637,11169,15640,12888,11405,7902,18354,15512,27461,18046,29095,15082,21171,28146,15236,37178,14800,14654,20766,21616,7333
21,0,18092,3801,13354,9766,4571,8510,4213,826,11355,10799,9394,3778,6591,7946,11806,4718,9134,30059,5176,11471,3753,5219,7525,6862,8091
21,1,9695,1265,6449,7676,1550,2707,4283,1328,10069,6586,8709,3724,4843,1921,10466,2675,7161,5521,2109,6706,3016,654,1938,5434,9127
21,2,12743,1222,2880,954,5397,2367,1876,400,10675,5004,4443,3005,1753,447,7520,3348,4669,7453,394,3171,3506,0,2578,2770,4134
21,3,7430,452,1997,90,11152,4357,2869,1149,4175,5228,4136,1369,6673,2436,5029,3519,2522,4517,2268,2849,3826,864,3080,3665,4018
21,4,7442,2865,8375,5980,7068,4242,2341,3207,9162,5678,3932,1712,3602,6841,9684,5323,9633,11211,6149,4316,4900,5957,6903,6799,6601
21,5,21188,5404,13299,9214,16760,4077,10992,3972,13034,10241,8449,8051,9034,13847,15996,2084,13720,30971,11482,14137,8386,9660,19939,16071,10096
21,6,40887,4139,25055,17606,20975,8480,18079,8039,19031,14858,12063,6092,26268,30579,39724,8017,17638,33437,17813,20042,15257,11532,20417,15766,15894
21,7,46975,9277,16806,24896,16072,7038,20344,3773,18881,15435,24310,8773,33295,36702,39378,9021,19782,30545,18226,22126,18472,15566,25565,26476,18178
21,8,52565,6316,25356,17428,15468,7746,14180,3428,12217,17299,15727,9554,33968,38573,44988,9100,23040,38785,23588,19013,19811,22827,21393,17056,20156
21,9,42481,7222,28125,12825,13592,4456,17882,13774,16292,19254,22364,11865,21395,36691,60330,9194,24938,45606,23855,25592,16207,22774,24107,20542,19551
21,10,41618,9476,17457,13825,24194,10906,15737,8920,15382,12331,17006,14331,28055,38290,54621,15996,20968,41563,14454,23284,17904,18236,28424,22821,13590
21,11,37113,6738,17594,13338,20055,12574,17654,7623,13587,6797,14912,15353,24731,26684,56421,14773,13669,39066,12720,23642,22943,18643,22425,16527,14354
21,12,25259,3824,23620,15513,23377,15030,15621,5325,14937,14549,15465,8938,21663,23857,37476,12932,18367,18519,17786,15317,17129,15228,22749,24606,10387
21,13,34121,8413,25153,11211,17196,8513,21006,10791,19724,14128,28102,6493,29645,25841,38848,13920,14615,35945,23694,25456,8289,20186,26984,19001,22387
21,14,44877,7909,23685,16807,32728,13637,18417,7473,20678,11725,18448,14552,31788,26104,53529,11814,22256,37770,19681,27443,13601,20889,22266,22552,16620
21,15,43542,7349,22566,20834,24086,8131,18079,6785,26355,11706,16309,12386,30074,21247,54140,4732,15997,34514,23791,21250,23910,13105,34302,31462,21990
21,16,43958,8023,22600,11436,21978,15736,17198,3698,21379,14593,20037,13148,21161,26205,48352,10190,20824,41280,14749,25918,14684,21512,30768,24294,14680
21,17,41665,7141,23177,11584,18185,13361,23119,12186,22990,19278,21370,9741,26058,22743,46957,6752,18894,48093,21790,29734,10686,19308,26103,27920,16590
21,18,61194,11362,29257,15889,24721,16547,27308,11625,15004,12702,15618,9421,38628,19390,64294,6908,19843,35641,23522,31743,10623,22578,31693,21759,20096
21,19,44335,6387,23582,20842,15419,12655,27589,7716,7727,17009,19708,11463,31518,23825,54974,7543,19544,37328,24522,26451,19460,18920,37436,37009,15903
21,20,43565,7692,24750,18139,17617,11474,26034,9875,10666,12857,19724,12646,28709,20019,48227,8085,19016,41105,27931,26404,15436,18449,24329,22091,19355
21,21,26804,4637,19016,8273,24461,15089,23362,10004,9809,13213,18670,11352,29701,16285,31509,5814,11606,41690,21293,31120,14271,19417,27258,20349,19156
21,22,42192,9092,20521,19780,20307,4238,20631,8266,13331,14760,20962,11487,26552,18099,28999,5515,20227,30030,26449,23673,10588,19698,22627,21806,16384
21,23,29720,3483,19758,16467,13334,8201,18405,9249,7383,12018,10229,8653,20489,14694,27848,9177,13730,31139,19812,17078,9280,13922,17234,13720,12301
22,0,13538,1546,10478,12309,6744,9224,6664,2444,16455,3289,7042,4643,9806,7555,14498,6138,18675,15597,11964,5746,9009,3061,15753,8215,9561
22,1,10520,1978,7282,8396,1458,6877,2922,398,7246,1709,2132,230,2479,2647,8633,5419,4504,7108,2242,2021,5004,1225,2116,565,4950
22,2,10923,231,4116,4550,3835,6312,1152,179,6628,2476,6369,3904,1467,1746,6570,2559,2839,2320,641,3611,2266,777,1822,1592,5670
22,3,5550,4863,2892,2438,2709,2943,724,596,6869,4019,3409,2094,1477,2548,10500,2330,3260,5727,884,2138,2835,2154,1546,3058,4717
22,4,6738,2906,3249,6924,6459,8912,3449,990,18270,4443,6353,4996,4061,2831,7059,6949,3852,1580,3456,4699,2531,2106,2118,1551,8943
22,5,14682,4937,19434,8610,3931,8998,11123,8014,22837,7085,9995,8066,5548,11755,11792,10170,13831,4184,8029,11204,8881,2695,11616,4746,7799
22,6,17767,5482,15021,14596,6079,13911,16010,9269,33530,9687,13949,10612,18649,21162,35815,14360,15369,15969,9364,9042,9068,6531,20978,12441,9779
22,7,25539,4980,20225,22464,8059,17866,14922,10086,30751,6156,15925,13337,21101,18802,36835,16284,23297,20270,16355,20951,8882,8384,17152,13035,12914
22,8,34381,2241,21490,16536,10724,9748,12298,15180,31094,11946,16198,18560,18647,23546,41342,13204,25011,11893,11247,23234,8105,9913,21344,23235,9690
22,9,30620,6919,18889,14828,10606,14447,14932,17036,30326,11909,20340,17001,12537,20250,39369,12478,26518,14988,9454,18364,13127,8275,17483,17233,13084
22,10,34976,5762,22450,19608,7623,22793,9451,10862,27427,6614,11966,11689,20009,14207,42817,18711,23765,17993,12274,19481,13711,10729,11611,12771,11172
22,11,24530,8864,22003,19514,8970,15378,14948,5536,29481,10977,18003,14766,23091,21059,37121,20828,27285,23182,15155,24937,17645,10880,19769,20251,16734
22,12,31437,3155,25265,18726,3924,14646,13419,9193,27026,10500,15243,17936,22366,26471,43244,14635,33762,15786,14776,21281,13399,10030,17172,16537,9989
22,13,36104,8060,22714,22225,11036,15440,10689,9027,35280,12983,19724,18354,23511,21082,43685,11658,30321,20520,19874,13717,7119,8806,22375,15853,15109
22,14,22881,5247,24552,17843,11021,19536,11022,5967,35347,10956,16851,15682,13471,17983,42777,15462,19259,28126,14707,14869,12406,10588,17530,13671,21355
22,15,26147,4397,22095,21827,13665,16462,6861,6966,35426,14918,17420,20753,13854,17959,27028,15482,21204,31675,17793,12326,8568,5302,17680,22997,14037
22,16,30444,7171,9330,22492,19009,16343,12406,11675,40456,18295,13721,21022,13145,15691,26482,12390,10304,22368,15202,18447,12480,6235,20393,13371,6250
22,17,16133,4326,15693,12555,6850,16437,11098,8026,37996,9885,16079,17500,13046,12036,38443,12897,20733,16087,10635,19220,9600,6799,10738,13902,9730
22,18,23255,7621,14267,14433,12674,14095,8898,8531,27125,19724,20123,11225,10220,20732,33168,16994,16838,19136,9019,5039,9568,7466,15650,20495,11966
22,19,19112,1904,12869,12789,15076,15059,14902,10067,31024,12190,16587,21862,12389,19654,28474,10607,15018,20047,9818,17090,12507,4838,16145,17037,10707
22,20,17998,6439,20475,18142,16311,22350,8191,10112,22695,13421,16085,18721,6944,16174,24719,11642,18246,15545,9310,19942,5128,3895,15135,14414,6776
22,21,26041,5939,15524,16937,11211,15873,8512,7406,29245,13449,10811,14195,10012,12312,29875,14692,13973,18788,11155,13453,11006,6819,16568,10210,15910
22,22,27644,7095,17513,13825,11790,17078,8132,7296,28697,10452,8679,10734,11865,15810,23282,18284,18171,20110,12069,13114,14906,5624,15042,16388,7581
